startSnipped,endSnipped,startEnc,endEnc,encDur,encN,startNumEnc,endNumEnc
17-Apr-2023 01:00:27,17-Apr-2023 03:13:47,17-Apr-2023 02:00:27,17-Apr-2023 02:13:47,00:13:20,1,738993.083651337,738993.092915774
17-Apr-2023 09:48:00,17-Apr-2023 12:21:03,17-Apr-2023 10:48:00,17-Apr-2023 11:21:03,00:33:02,3,738993.450005608,738993.472952814
17-Apr-2023 13:12:21,17-Apr-2023 15:38:16,17-Apr-2023 14:12:21,17-Apr-2023 14:38:16,00:25:55,4,738993.591916194,738993.609918958
17-Apr-2023 15:23:16,17-Apr-2023 18:09:27,17-Apr-2023 16:23:16,17-Apr-2023 17:09:27,00:46:10,5,738993.68283251,738993.714898228
17-Apr-2023 17:40:19,17-Apr-2023 20:09:32,17-Apr-2023 18:40:19,17-Apr-2023 19:09:32,00:29:13,6,738993.777999049,738993.798298509
17-Apr-2023 20:00:01,17-Apr-2023 22:30:07,17-Apr-2023 21:00:01,17-Apr-2023 21:30:07,00:30:05,7,738993.875017576,738993.895916272
18-Apr-2023 06:38:34,18-Apr-2023 09:08:41,18-Apr-2023 07:38:34,18-Apr-2023 08:08:41,00:30:06,8,738994.318458951,738994.339371012
18-Apr-2023 09:31:06,18-Apr-2023 11:54:54,18-Apr-2023 10:31:06,18-Apr-2023 10:54:54,00:23:48,9,738994.43826513,738994.454799461
18-Apr-2023 13:20:13,18-Apr-2023 15:45:33,18-Apr-2023 14:20:13,18-Apr-2023 14:45:33,00:25:20,10,738994.597380632,738994.614976664
18-Apr-2023 19:43:48,18-Apr-2023 21:54:31,18-Apr-2023 20:43:48,18-Apr-2023 20:54:31,00:10:43,11,738994.863753719,738994.871202052
18-Apr-2023 22:59:34,19-Apr-2023 01:49:59,18-Apr-2023 23:59:34,19-Apr-2023 00:49:59,00:50:24,12,738994.99970661,738995.034717867
19-Apr-2023 00:20:04,19-Apr-2023 02:34:34,19-Apr-2023 01:20:04,19-Apr-2023 01:34:34,00:14:30,13,738995.055606645,738995.065680989
19-Apr-2023 02:56:15,19-Apr-2023 05:18:38,19-Apr-2023 03:56:15,19-Apr-2023 04:18:38,00:22:22,14,738995.164073989,738995.179608791
19-Apr-2023 04:41:12,19-Apr-2023 07:13:11,19-Apr-2023 05:41:12,19-Apr-2023 06:13:11,00:31:58,15,738995.236949536,738995.259159053
19-Apr-2023 12:45:35,19-Apr-2023 15:09:08,19-Apr-2023 13:45:35,19-Apr-2023 14:09:08,00:23:32,16,738995.573330662,738995.589678658
19-Apr-2023 15:26:25,19-Apr-2023 18:03:50,19-Apr-2023 16:26:25,19-Apr-2023 17:03:50,00:37:25,17,738995.685019516,738995.711004596
19-Apr-2023 19:09:14,19-Apr-2023 21:20:33,19-Apr-2023 20:09:14,19-Apr-2023 20:20:33,00:11:19,18,738995.839749398,738995.847614697
19-Apr-2023 20:40:02,19-Apr-2023 23:18:07,19-Apr-2023 21:40:02,19-Apr-2023 22:18:07,00:38:04,19,738995.90281212,738995.92925346
20-Apr-2023 00:58:31,20-Apr-2023 03:34:21,20-Apr-2023 01:58:31,20-Apr-2023 02:34:21,00:35:50,20,738996.08230717,738996.107194055
20-Apr-2023 04:50:33,20-Apr-2023 07:01:44,20-Apr-2023 05:50:33,20-Apr-2023 06:01:44,00:11:10,21,738996.243442647,738996.251205209
20-Apr-2023 10:00:01,20-Apr-2023 13:05:00,20-Apr-2023 11:00:01,20-Apr-2023 12:05:00,01:04:58,22,738996.458349693,738996.503473419
20-Apr-2023 11:48:38,20-Apr-2023 14:02:53,20-Apr-2023 12:48:38,20-Apr-2023 13:02:53,00:14:14,23,738996.533778737,738996.543672708
20-Apr-2023 18:16:38,20-Apr-2023 21:07:49,20-Apr-2023 19:16:38,20-Apr-2023 20:07:49,00:51:11,24,738996.803223106,738996.838768815
20-Apr-2023 21:38:48,21-Apr-2023 00:08:05,20-Apr-2023 22:38:48,20-Apr-2023 23:08:05,00:29:17,25,738996.943612695,738996.963950976
21-Apr-2023 00:49:22,21-Apr-2023 03:38:53,21-Apr-2023 01:49:22,21-Apr-2023 02:38:53,00:49:30,26,738997.075958449,738997.110341649
21-Apr-2023 07:28:03,21-Apr-2023 09:59:54,21-Apr-2023 08:28:03,21-Apr-2023 08:59:54,00:31:50,27,738997.352820725,738997.374936332
21-Apr-2023 11:19:55,21-Apr-2023 13:36:12,21-Apr-2023 12:19:55,21-Apr-2023 12:36:12,00:16:16,28,738997.513840911,738997.525145992
21-Apr-2023 14:36:53,21-Apr-2023 17:21:59,21-Apr-2023 15:36:53,21-Apr-2023 16:21:59,00:45:06,29,738997.650619284,738997.681940706
21-Apr-2023 23:28:20,22-Apr-2023 01:39:54,22-Apr-2023 00:28:20,22-Apr-2023 00:39:54,00:11:34,30,738998.019680781,738998.027719816
22-Apr-2023 00:40:11,22-Apr-2023 02:55:48,22-Apr-2023 01:40:11,22-Apr-2023 01:55:48,00:15:36,31,738998.069576869,738998.080417879
22-Apr-2023 02:17:43,22-Apr-2023 04:39:52,22-Apr-2023 03:17:43,22-Apr-2023 03:39:52,00:22:09,32,738998.137307989,738998.152692309
22-Apr-2023 17:47:01,22-Apr-2023 20:15:09,22-Apr-2023 18:47:01,22-Apr-2023 19:15:09,00:28:08,33,738998.782654486,738998.802191885
22-Apr-2023 22:58:45,23-Apr-2023 01:23:14,22-Apr-2023 23:58:45,23-Apr-2023 00:23:14,00:24:28,34,738998.999142482,738999.016140117
23-Apr-2023 00:54:41,23-Apr-2023 03:15:01,23-Apr-2023 01:54:41,23-Apr-2023 02:15:01,00:20:19,35,738999.079652718,738999.093764402
23-Apr-2023 02:52:18,23-Apr-2023 05:23:44,23-Apr-2023 03:52:18,23-Apr-2023 04:23:44,00:31:25,36,738999.161330844,738999.183148438
23-Apr-2023 18:30:07,23-Apr-2023 20:59:03,23-Apr-2023 19:30:07,23-Apr-2023 19:59:03,00:28:56,37,738999.81258889,738999.832681875
23-Apr-2023 20:18:52,23-Apr-2023 22:39:14,23-Apr-2023 21:18:52,23-Apr-2023 21:39:14,00:20:22,38,738999.888105745,738999.902252885
24-Apr-2023 12:07:07,24-Apr-2023 14:34:29,24-Apr-2023 13:07:07,24-Apr-2023 13:34:29,00:27:22,39,739000.546609668,739000.565622328
24-Apr-2023 15:38:40,24-Apr-2023 18:10:26,24-Apr-2023 16:38:40,24-Apr-2023 17:10:26,00:31:46,40,739000.693524499,739000.715590244
24-Apr-2023 20:21:42,24-Apr-2023 23:54:03,24-Apr-2023 21:21:42,24-Apr-2023 22:54:03,01:32:21,41,739000.890070391,739000.954212169
24-Apr-2023 22:37:39,25-Apr-2023 00:56:36,24-Apr-2023 23:37:39,24-Apr-2023 23:56:36,00:18:57,42,739000.984480406,739000.997643771
25-Apr-2023 01:03:37,25-Apr-2023 03:23:13,25-Apr-2023 02:03:37,25-Apr-2023 02:23:13,00:19:36,43,739001.085850914,739001.099465175
25-Apr-2023 03:05:01,25-Apr-2023 05:39:14,25-Apr-2023 04:05:01,25-Apr-2023 04:39:14,00:34:12,44,739001.170160868,739001.193914019
25-Apr-2023 04:55:36,25-Apr-2023 07:07:57,25-Apr-2023 05:55:36,25-Apr-2023 06:07:57,00:12:21,45,739001.246949652,739001.255530394
25-Apr-2023 09:12:45,25-Apr-2023 11:26:27,25-Apr-2023 10:12:45,25-Apr-2023 10:26:27,00:13:42,47,739001.425522982,739001.43503961
25-Apr-2023 13:34:56,25-Apr-2023 16:24:50,25-Apr-2023 14:34:56,25-Apr-2023 15:24:50,00:49:53,48,739001.607602065,739001.642246437
25-Apr-2023 18:29:09,25-Apr-2023 20:54:02,25-Apr-2023 19:29:09,25-Apr-2023 19:54:02,00:24:52,50,739001.811920363,739001.829190149
25-Apr-2023 21:16:25,25-Apr-2023 23:39:05,25-Apr-2023 22:16:25,25-Apr-2023 22:39:05,00:22:39,51,739001.928077351,739001.943815945
25-Apr-2023 23:00:10,26-Apr-2023 02:31:08,26-Apr-2023 00:00:10,26-Apr-2023 01:31:08,01:30:57,52,739002.000124332,739002.063291931
26-Apr-2023 02:32:15,26-Apr-2023 05:10:58,26-Apr-2023 03:32:15,26-Apr-2023 04:10:58,00:38:43,53,739002.147398905,739002.174292237
26-Apr-2023 04:16:38,26-Apr-2023 06:57:19,26-Apr-2023 05:16:38,26-Apr-2023 05:57:19,00:40:40,54,739002.21989401,739002.248137914
26-Apr-2023 07:15:00,26-Apr-2023 10:03:46,26-Apr-2023 08:15:00,26-Apr-2023 09:03:46,00:48:45,55,739002.343757128,739002.377620254
26-Apr-2023 14:47:24,26-Apr-2023 17:26:10,26-Apr-2023 15:47:24,26-Apr-2023 16:26:10,00:38:46,56,739002.657917115,739002.684843195
26-Apr-2023 16:54:34,26-Apr-2023 19:24:13,26-Apr-2023 17:54:34,26-Apr-2023 18:24:13,00:29:38,57,739002.746233669,739002.766818777
26-Apr-2023 19:50:05,26-Apr-2023 22:44:40,26-Apr-2023 20:50:05,26-Apr-2023 21:44:40,00:54:35,58,739002.868117492,739002.90602684
26-Apr-2023 22:56:34,27-Apr-2023 01:51:18,26-Apr-2023 23:56:34,27-Apr-2023 00:51:18,00:54:43,59,739002.99762524,739003.035633416
27-Apr-2023 01:30:13,27-Apr-2023 04:18:56,27-Apr-2023 02:30:13,27-Apr-2023 03:18:56,00:48:43,60,739003.104320143,739003.138151719
27-Apr-2023 03:50:51,27-Apr-2023 06:16:18,27-Apr-2023 04:50:51,27-Apr-2023 05:16:18,00:25:27,61,739003.201983196,739003.219657641
27-Apr-2023 04:46:19,27-Apr-2023 07:20:31,27-Apr-2023 05:46:19,27-Apr-2023 06:20:31,00:34:12,62,739003.240497722,739003.264250705
27-Apr-2023 07:07:32,27-Apr-2023 09:43:54,27-Apr-2023 08:07:32,27-Apr-2023 08:43:54,00:36:22,63,739003.33857001,739003.363826532
27-Apr-2023 08:45:22,27-Apr-2023 11:03:22,27-Apr-2023 09:45:22,27-Apr-2023 10:03:22,00:18:00,64,739003.406512653,739003.419014846
27-Apr-2023 10:28:43,27-Apr-2023 12:53:33,27-Apr-2023 11:28:43,27-Apr-2023 11:53:33,00:24:50,65,739003.478280131,739003.495525623
27-Apr-2023 17:19:43,27-Apr-2023 20:16:35,27-Apr-2023 18:19:43,27-Apr-2023 19:16:35,00:56:51,66,739003.763703287,739003.80319044
28-Apr-2023 01:36:29,28-Apr-2023 04:05:49,28-Apr-2023 02:36:29,28-Apr-2023 03:05:49,00:29:20,68,739004.108669556,739004.129049783
28-Apr-2023 03:08:25,28-Apr-2023 05:33:54,28-Apr-2023 04:08:25,28-Apr-2023 04:33:54,00:25:28,69,739004.17252176,739004.190214737
28-Apr-2023 04:52:33,28-Apr-2023 07:25:14,28-Apr-2023 05:52:33,28-Apr-2023 06:25:14,00:32:41,70,739004.244826779,739004.267534194
28-Apr-2023 06:55:15,28-Apr-2023 09:35:09,28-Apr-2023 07:55:15,28-Apr-2023 08:35:09,00:39:54,71,739004.330034739,739004.357749696
28-Apr-2023 15:34:44,28-Apr-2023 18:34:59,28-Apr-2023 16:34:44,28-Apr-2023 17:34:59,01:00:15,73,739004.69079176,739004.732636806
28-Apr-2023 23:25:34,29-Apr-2023 01:55:26,29-Apr-2023 00:25:34,29-Apr-2023 00:55:26,00:29:51,75,739005.017764794,739005.038502591
29-Apr-2023 03:51:12,29-Apr-2023 07:05:08,29-Apr-2023 04:51:12,29-Apr-2023 06:05:08,01:13:55,76,739005.202224898,739005.253566569
29-Apr-2023 12:45:13,29-Apr-2023 15:05:29,29-Apr-2023 13:45:13,29-Apr-2023 14:05:29,00:20:15,77,739005.573076725,739005.587141492
29-Apr-2023 19:33:04,29-Apr-2023 21:53:53,29-Apr-2023 20:33:04,29-Apr-2023 20:53:53,00:20:49,78,739005.856298248,739005.870761424
29-Apr-2023 21:29:59,29-Apr-2023 23:58:49,29-Apr-2023 22:29:59,29-Apr-2023 22:58:49,00:28:49,79,739005.937492618,739005.957513787
29-Apr-2023 22:29:48,30-Apr-2023 01:29:35,29-Apr-2023 23:29:48,30-Apr-2023 00:29:35,00:59:47,80,739005.979028914,739006.020554606
30-Apr-2023 00:51:21,30-Apr-2023 03:39:17,30-Apr-2023 01:51:21,30-Apr-2023 02:39:17,00:47:56,81,739006.077329892,739006.11062277
30-Apr-2023 08:16:31,30-Apr-2023 11:01:38,30-Apr-2023 09:16:31,30-Apr-2023 10:01:38,00:45:06,82,739006.386477802,739006.417805099
30-Apr-2023 10:38:23,30-Apr-2023 13:06:57,30-Apr-2023 11:38:23,30-Apr-2023 12:06:57,00:28:33,83,739006.484997733,739006.504826698
30-Apr-2023 14:44:53,30-Apr-2023 17:04:44,30-Apr-2023 15:44:53,30-Apr-2023 16:04:44,00:19:50,84,739006.656173665,739006.66995477
30-Apr-2023 19:29:47,30-Apr-2023 21:43:53,30-Apr-2023 20:29:47,30-Apr-2023 20:43:53,00:14:06,85,739006.85401772,739006.863809496
30-Apr-2023 21:26:33,01-May-2023 00:01:01,30-Apr-2023 22:26:33,30-Apr-2023 23:01:01,00:34:27,87,739006.935114319,739006.959040021
01-May-2023 02:50:35,01-May-2023 05:09:18,01-May-2023 03:50:35,01-May-2023 04:09:18,00:18:42,88,739007.160138303,739007.173127667
01-May-2023 11:16:37,01-May-2023 14:18:07,01-May-2023 12:16:37,01-May-2023 13:18:07,01:01:30,89,739007.511541934,739007.554257041
01-May-2023 16:40:23,01-May-2023 18:59:57,01-May-2023 17:40:23,01-May-2023 17:59:57,00:19:34,90,739007.73638058,739007.749975636
01-May-2023 17:33:16,01-May-2023 19:58:39,01-May-2023 18:33:16,01-May-2023 18:58:39,00:25:22,91,739007.773110855,739007.790734774
02-May-2023 01:28:13,02-May-2023 04:02:25,02-May-2023 02:28:13,02-May-2023 03:02:25,00:34:12,93,739008.10293261,739008.126684996
02-May-2023 05:53:07,02-May-2023 08:28:22,02-May-2023 06:53:07,02-May-2023 07:28:22,00:35:14,94,739008.286896175,739008.311365948
02-May-2023 10:39:12,02-May-2023 12:51:28,02-May-2023 11:39:12,02-May-2023 11:51:28,00:12:16,95,739008.485555771,739008.494083554
02-May-2023 12:42:31,02-May-2023 15:09:59,02-May-2023 13:42:31,02-May-2023 14:09:59,00:27:27,96,739008.571201864,739008.590273937
02-May-2023 16:42:02,02-May-2023 19:34:28,02-May-2023 17:42:02,02-May-2023 18:34:28,00:52:25,98,739008.737534564,739008.773937902
02-May-2023 23:18:18,03-May-2023 01:50:46,03-May-2023 00:18:18,03-May-2023 00:50:46,00:32:28,99,739009.012709013,739009.035265096
03-May-2023 01:05:01,03-May-2023 03:38:34,03-May-2023 02:05:01,03-May-2023 02:38:34,00:33:32,100,739009.086828076,739009.110121679
03-May-2023 03:46:22,03-May-2023 06:28:34,03-May-2023 04:46:22,03-May-2023 05:28:34,00:42:12,101,739009.198866274,739009.228175392
03-May-2023 06:41:14,03-May-2023 09:09:53,03-May-2023 07:41:14,03-May-2023 08:09:53,00:28:39,102,739009.320301926,739009.34020277
03-May-2023 08:57:08,03-May-2023 11:59:00,03-May-2023 09:57:08,03-May-2023 10:59:00,01:01:51,103,739009.41468428,739009.457639819
03-May-2023 13:03:19,03-May-2023 15:47:38,03-May-2023 14:03:19,03-May-2023 14:47:38,00:44:19,104,739009.585643047,739009.616420292
03-May-2023 16:25:09,03-May-2023 20:39:12,03-May-2023 17:25:09,03-May-2023 19:39:12,02:14:02,105,739009.725805736,739009.818890735
03-May-2023 22:39:12,04-May-2023 01:52:01,03-May-2023 23:39:12,04-May-2023 00:52:01,01:12:49,106,739009.985557499,739010.03612586
04-May-2023 03:47:01,04-May-2023 06:19:03,04-May-2023 04:47:01,04-May-2023 05:19:03,00:32:02,107,739010.199319794,739010.221567247
04-May-2023 06:33:34,04-May-2023 08:54:10,04-May-2023 07:33:34,04-May-2023 07:54:10,00:20:35,108,739010.31498709,739010.329285531
04-May-2023 09:57:23,04-May-2023 12:27:45,04-May-2023 10:57:23,04-May-2023 11:27:45,00:30:22,109,739010.456521048,739010.477613768
04-May-2023 14:16:06,04-May-2023 17:06:19,04-May-2023 15:16:06,04-May-2023 16:06:19,00:50:13,110,739010.636183642,739010.671057775
04-May-2023 20:48:47,04-May-2023 23:23:07,04-May-2023 21:48:47,04-May-2023 22:23:07,00:34:19,111,739010.908887732,739010.932730006
05-May-2023 04:16:03,05-May-2023 06:33:52,05-May-2023 05:16:03,05-May-2023 05:33:52,00:17:48,112,739011.219489273,739011.231853164
05-May-2023 05:58:59,05-May-2023 08:32:43,05-May-2023 06:58:59,05-May-2023 07:32:43,00:33:43,113,739011.290972001,739011.314389188
05-May-2023 16:45:20,05-May-2023 19:14:57,05-May-2023 17:45:20,05-May-2023 18:14:57,00:29:37,115,739011.739819195,739011.760390313
05-May-2023 18:36:11,05-May-2023 20:55:54,05-May-2023 19:36:11,05-May-2023 19:55:54,00:19:43,116,739011.816801534,739011.830497595
06-May-2023 04:08:35,06-May-2023 06:38:09,06-May-2023 05:08:35,06-May-2023 05:38:09,00:29:34,117,739012.214294944,739012.234836139
06-May-2023 16:49:01,06-May-2023 19:00:20,06-May-2023 17:49:01,06-May-2023 18:00:20,00:11:19,119,739012.742374361,739012.750240195
06-May-2023 18:20:57,06-May-2023 21:39:59,06-May-2023 19:20:57,06-May-2023 20:39:59,01:19:02,120,739012.806220382,739012.861107697
06-May-2023 22:55:55,07-May-2023 01:25:49,06-May-2023 23:55:55,07-May-2023 00:25:49,00:29:54,121,739012.997168712,739013.017938898
07-May-2023 02:09:00,07-May-2023 04:37:07,07-May-2023 03:09:00,07-May-2023 03:37:07,00:28:07,123,739013.131252947,739013.150782134
07-May-2023 11:24:03,07-May-2023 13:50:20,07-May-2023 12:24:03,07-May-2023 12:50:20,00:26:17,124,739013.516708197,739013.534963922
07-May-2023 20:28:03,07-May-2023 22:43:41,07-May-2023 21:28:03,07-May-2023 21:43:41,00:15:37,126,739013.894490567,739013.905346149
07-May-2023 21:43:41,08-May-2023 00:24:54,07-May-2023 22:43:41,07-May-2023 23:24:54,00:41:12,127,739013.947011319,739013.975630884
08-May-2023 01:24:49,08-May-2023 03:53:39,08-May-2023 02:24:49,08-May-2023 02:53:39,00:28:49,128,739014.100577549,739014.120590361
08-May-2023 03:51:48,08-May-2023 06:26:37,08-May-2023 04:51:48,08-May-2023 05:26:37,00:34:48,129,739014.202646367,739014.226823237
08-May-2023 07:56:50,08-May-2023 11:00:39,08-May-2023 08:56:50,08-May-2023 10:00:39,01:03:48,130,739014.372806505,739014.417119561
08-May-2023 14:48:40,08-May-2023 17:09:24,08-May-2023 15:48:40,08-May-2023 16:09:24,00:20:43,133,739014.658806554,739014.673198049
08-May-2023 18:41:32,08-May-2023 21:22:30,08-May-2023 19:41:32,08-May-2023 20:22:30,00:40:58,134,739014.820519224,739014.84896877
09-May-2023 02:53:26,09-May-2023 05:59:02,09-May-2023 03:53:26,09-May-2023 04:59:02,01:05:36,137,739015.162108298,739015.207667059
09-May-2023 04:55:27,09-May-2023 07:09:44,09-May-2023 05:55:27,09-May-2023 06:09:44,00:14:17,138,739015.246842193,739015.256767067
09-May-2023 08:11:53,09-May-2023 10:25:58,09-May-2023 09:11:53,09-May-2023 09:25:58,00:14:04,139,739015.383257802,739015.393032994
09-May-2023 16:47:14,09-May-2023 19:22:18,09-May-2023 17:47:14,09-May-2023 18:22:18,00:35:04,140,739015.741139446,739015.76549494
09-May-2023 20:47:56,09-May-2023 22:58:56,09-May-2023 21:47:56,09-May-2023 21:58:56,00:10:59,141,739015.908294607,739015.915928291
09-May-2023 23:46:34,10-May-2023 02:07:25,10-May-2023 00:46:34,10-May-2023 01:07:25,00:20:51,142,739016.032344456,739016.046826196
10-May-2023 03:40:33,10-May-2023 06:20:59,10-May-2023 04:40:33,10-May-2023 05:20:59,00:40:26,144,739016.194828053,739016.22291015
10-May-2023 08:04:33,10-May-2023 10:24:52,10-May-2023 09:04:33,10-May-2023 09:24:52,00:20:19,145,739016.378167089,739016.392279021
10-May-2023 18:46:44,10-May-2023 21:07:38,10-May-2023 19:46:44,10-May-2023 20:07:38,00:20:54,148,739016.824129054,739016.838644052
10-May-2023 22:57:14,11-May-2023 01:14:18,10-May-2023 23:57:14,11-May-2023 00:14:18,00:17:03,149,739016.998086281,739017.009931007
11-May-2023 01:00:29,11-May-2023 04:09:59,11-May-2023 02:00:29,11-May-2023 03:09:59,01:09:30,150,739017.0836711,739017.131943685
11-May-2023 08:17:25,11-May-2023 10:42:09,11-May-2023 09:17:25,11-May-2023 09:42:09,00:24:43,152,739017.387098704,739017.404271587
11-May-2023 09:50:04,11-May-2023 12:05:08,11-May-2023 10:50:04,11-May-2023 11:05:08,00:15:03,153,739017.451443459,739017.4618996
11-May-2023 10:48:35,11-May-2023 13:15:40,11-May-2023 11:48:35,11-May-2023 12:15:40,00:27:04,154,739017.492078107,739017.51088372
11-May-2023 13:33:45,11-May-2023 16:29:55,11-May-2023 14:33:45,11-May-2023 15:29:55,00:56:09,155,739017.606777895,739017.645779928
11-May-2023 15:46:12,11-May-2023 18:31:58,11-May-2023 16:46:12,11-May-2023 17:31:58,00:45:46,156,739017.698754814,739017.730539717
11-May-2023 18:15:16,11-May-2023 20:45:34,11-May-2023 19:15:16,11-May-2023 19:45:34,00:30:17,157,739017.802275979,739017.823314511
11-May-2023 23:20:25,12-May-2023 01:55:24,12-May-2023 00:20:25,12-May-2023 00:55:24,00:34:59,158,739018.014182064,739018.038483037
12-May-2023 01:28:24,12-May-2023 04:01:34,12-May-2023 02:28:24,12-May-2023 03:01:34,00:33:09,159,739018.10306474,739018.126095749
12-May-2023 03:50:15,12-May-2023 06:09:59,12-May-2023 04:50:15,12-May-2023 05:09:59,00:19:44,160,739018.201567935,739018.215277015
12-May-2023 05:00:00,12-May-2023 07:22:57,12-May-2023 06:00:00,12-May-2023 06:22:57,00:22:57,161,739018.250000691,739018.265948814
12-May-2023 07:03:45,12-May-2023 09:42:42,12-May-2023 08:03:45,12-May-2023 08:42:42,00:38:57,162,739018.335943031,739018.362997316
12-May-2023 09:38:30,12-May-2023 12:20:23,12-May-2023 10:38:30,12-May-2023 11:20:23,00:41:52,163,739018.443413799,739018.472496283
12-May-2023 12:39:09,12-May-2023 15:16:59,12-May-2023 13:39:09,12-May-2023 14:16:59,00:37:50,164,739018.568858577,739018.595136369
12-May-2023 15:30:43,12-May-2023 18:23:50,12-May-2023 16:30:43,12-May-2023 17:23:50,00:53:07,165,739018.687998474,739018.724891209
12-May-2023 19:04:52,12-May-2023 21:46:28,12-May-2023 20:04:52,12-May-2023 20:46:28,00:41:35,166,739018.836724502,739018.865602653
12-May-2023 22:02:16,13-May-2023 00:38:48,12-May-2023 23:02:16,12-May-2023 23:38:48,00:36:31,167,739018.9599141,739018.985278091
12-May-2023 23:58:43,13-May-2023 03:43:54,13-May-2023 00:58:43,13-May-2023 02:43:54,01:45:10,168,739019.040786472,739019.113824732
13-May-2023 03:12:51,13-May-2023 05:44:59,13-May-2023 04:12:51,13-May-2023 04:44:59,00:32:08,169,739019.17559484,739019.197916618
13-May-2023 09:26:27,13-May-2023 11:56:41,13-May-2023 10:26:27,13-May-2023 10:56:41,00:30:14,171,739019.435040999,739019.456041488
13-May-2023 10:49:12,13-May-2023 13:16:07,13-May-2023 11:49:12,13-May-2023 12:16:07,00:26:55,172,739019.4925018,739019.511199213
13-May-2023 13:51:29,13-May-2023 16:32:55,13-May-2023 14:51:29,13-May-2023 15:32:55,00:41:25,173,739019.619096979,739019.647863284
13-May-2023 16:14:53,13-May-2023 19:23:47,13-May-2023 17:14:53,13-May-2023 18:23:47,01:08:54,174,739019.718675404,739019.766522676
13-May-2023 20:09:10,13-May-2023 22:54:30,13-May-2023 21:09:10,13-May-2023 21:54:30,00:45:19,175,739019.881375465,739019.912855873
13-May-2023 23:24:03,14-May-2023 01:49:34,14-May-2023 00:24:03,14-May-2023 00:49:34,00:25:31,176,739020.016702807,739020.034432767
14-May-2023 01:00:21,14-May-2023 03:36:09,14-May-2023 02:00:21,14-May-2023 02:36:09,00:35:48,177,739020.083579801,739020.108445867
14-May-2023 07:38:17,14-May-2023 10:04:44,14-May-2023 08:38:17,14-May-2023 09:04:44,00:26:27,178,739020.359926515,739020.378297045
15-May-2023 08:26:56,15-May-2023 10:52:25,15-May-2023 09:26:56,15-May-2023 09:52:25,00:25:29,181,739021.393705978,739021.411404221
15-May-2023 22:22:27,16-May-2023 01:01:14,15-May-2023 23:22:27,16-May-2023 00:01:14,00:38:46,182,739021.973927086,739022.000859591
16-May-2023 14:23:13,16-May-2023 16:47:58,16-May-2023 15:23:13,16-May-2023 15:47:58,00:24:44,184,739022.641133685,739022.658320977
16-May-2023 17:36:47,16-May-2023 20:13:46,16-May-2023 18:36:47,16-May-2023 19:13:46,00:36:59,185,739022.775546959,739022.801236011
17-May-2023 07:35:19,17-May-2023 10:19:18,17-May-2023 08:35:19,17-May-2023 09:19:18,00:43:58,186,739023.357870343,739023.388404917
17-May-2023 09:24:19,17-May-2023 12:15:55,17-May-2023 10:24:19,17-May-2023 11:15:55,00:51:36,187,739023.433554929,739023.469388262
17-May-2023 16:31:12,17-May-2023 18:48:38,17-May-2023 17:31:12,17-May-2023 17:48:38,00:17:26,188,739023.730003874,739023.742112614
17-May-2023 18:52:57,17-May-2023 21:50:42,17-May-2023 19:52:57,17-May-2023 20:50:42,00:57:44,189,739023.828448938,739023.868546994
17-May-2023 22:11:42,18-May-2023 00:34:23,17-May-2023 23:11:42,17-May-2023 23:34:23,00:22:41,190,739023.966462944,739023.982221935
18-May-2023 01:34:54,18-May-2023 04:14:02,18-May-2023 02:34:54,18-May-2023 03:14:02,00:39:07,191,739024.107575867,739024.134749698
18-May-2023 04:27:03,18-May-2023 06:46:06,18-May-2023 05:27:03,18-May-2023 05:46:06,00:19:02,192,739024.227123455,739024.240352488
18-May-2023 06:11:03,18-May-2023 08:34:15,18-May-2023 07:11:03,18-May-2023 07:34:15,00:23:11,193,739024.299350715,739024.3154572
18-May-2023 11:13:10,18-May-2023 13:55:38,18-May-2023 12:13:10,18-May-2023 12:55:38,00:42:28,194,739024.509148149,739024.538644318
18-May-2023 17:27:34,18-May-2023 19:38:36,18-May-2023 18:27:34,18-May-2023 18:38:36,00:11:01,195,739024.769154172,739024.77681183
18-May-2023 23:40:27,19-May-2023 02:07:09,19-May-2023 00:40:27,19-May-2023 01:07:09,00:26:42,196,739025.028098332,739025.046642535
19-May-2023 03:42:33,19-May-2023 06:19:39,19-May-2023 04:42:33,19-May-2023 05:19:39,00:37:05,197,739025.196223947,739025.221979262
19-May-2023 05:23:59,19-May-2023 07:49:22,19-May-2023 06:23:59,19-May-2023 06:49:22,00:25:22,198,739025.26666529,739025.284289225
19-May-2023 16:03:40,19-May-2023 18:38:06,19-May-2023 17:03:40,19-May-2023 17:38:06,00:34:25,199,739025.710885342,739025.734793648
20-May-2023 01:13:08,20-May-2023 03:54:58,20-May-2023 02:13:08,20-May-2023 02:54:58,00:41:50,201,739026.09245559,739026.121516157
20-May-2023 02:46:34,20-May-2023 05:14:59,20-May-2023 03:46:34,20-May-2023 04:14:59,00:28:24,202,739026.157348153,739026.177081033
20-May-2023 04:12:25,20-May-2023 06:37:58,20-May-2023 05:12:25,20-May-2023 05:37:58,00:25:33,203,739026.21696289,739026.234708409
20-May-2023 06:31:16,20-May-2023 08:49:17,20-May-2023 07:31:16,20-May-2023 07:49:17,00:18:01,204,739026.313385116,739026.325900364
20-May-2023 18:03:27,20-May-2023 20:29:43,20-May-2023 19:03:27,20-May-2023 19:29:43,00:26:16,207,739026.794070642,739026.81231439
