startSnipped,endSnipped,startEnc,endEnc,encDur,encN,startNumEnc,endNumEnc
15-Mar-0022 00:45:20,15-Mar-2022 03:19:18,15-Mar-0022 01:45:20,15-Mar-2022 02:19:18,00:33:57,22,8110.07315635136,8110.0967372309
15-Mar-0022 04:24:09,15-Mar-2022 06:55:54,15-Mar-0022 05:24:09,15-Mar-2022 05:55:54,00:31:45,23,8110.22510685773,8110.24715572121
15-Mar-0022 06:22:29,15-Mar-2022 10:14:48,15-Mar-0022 07:22:29,15-Mar-2022 09:14:48,01:52:18,24,8110.30728799289,8110.38528344953
15-Mar-0022 12:00:00,15-Mar-2022 14:14:41,15-Mar-0022 13:00:00,15-Mar-2022 13:14:41,00:14:41,25,8110.54166796486,8110.55186670039
15-Mar-0022 18:21:48,15-Mar-2022 20:45:02,15-Mar-0022 19:21:48,15-Mar-2022 19:45:02,00:23:13,26,8110.80681287878,8110.82294229782
15-Mar-0022 23:10:34,16-Mar-2022 01:38:31,16-Mar-0022 00:10:34,16-Mar-2022 00:38:31,00:27:57,27,8111.00734119683,8111.02675893555
16-Mar-0022 01:59:21,16-Mar-2022 04:30:34,16-Mar-0022 02:59:21,16-Mar-2022 03:30:34,00:31:13,28,8111.12455497405,8111.14623702781
16-Mar-0022 04:21:58,16-Mar-2022 07:19:21,16-Mar-0022 05:21:58,16-Mar-2022 06:19:21,00:57:22,29,8111.22359870922,8111.26344816632
16-Mar-0022 08:57:32,16-Mar-2022 11:19:59,16-Mar-0022 09:57:32,16-Mar-2022 10:19:59,00:22:26,30,8111.41496498183,8111.43055456389
16-Mar-0022 16:40:34,16-Mar-2022 19:07:58,16-Mar-0022 17:40:34,16-Mar-2022 18:07:58,00:27:24,31,8111.73650739936,8111.75553990922
16-Mar-0022 21:07:36,16-Mar-2022 23:36:37,16-Mar-0022 22:07:36,16-Mar-2022 22:36:37,00:29:00,32,8111.92194984004,8111.94209842385
17-Mar-0022 03:15:00,17-Mar-2022 05:38:23,17-Mar-0022 04:15:00,17-Mar-2022 04:38:23,00:23:23,33,8112.17708566334,8112.19332947474
17-Mar-0022 12:25:28,17-Mar-2022 14:48:25,17-Mar-0022 13:25:28,17-Mar-2022 13:48:25,00:22:56,34,8112.5593615852,8112.57529148655
17-Mar-0022 16:01:53,17-Mar-2022 18:28:37,17-Mar-0022 17:01:53,17-Mar-2022 17:28:37,00:26:43,35,8112.7096435338,8112.72820653935
17-Mar-0022 21:22:12,18-Mar-2022 00:11:21,17-Mar-0022 22:22:12,17-Mar-2022 23:11:21,00:49:08,36,8112.93208791594,8112.96621959753
18-Mar-0022 00:17:47,18-Mar-2022 02:37:37,18-Mar-0022 01:17:47,18-Mar-2022 01:37:37,00:19:50,38,8113.05402238733,8113.0677987547
18-Mar-0022 02:05:39,18-Mar-2022 04:25:37,18-Mar-0022 03:05:39,18-Mar-2022 03:25:37,00:19:58,39,8113.12892860686,8113.14279913728
18-Mar-0022 09:02:16,18-Mar-2022 11:21:49,18-Mar-0022 10:02:16,18-Mar-2022 10:21:49,00:19:33,40,8113.41824658312,8113.43182613173
18-Mar-0022 12:36:48,18-Mar-2022 14:58:17,18-Mar-0022 13:36:48,18-Mar-2022 13:58:17,00:21:29,42,8113.56722388988,8113.5821428795
18-Mar-0022 15:01:56,18-Mar-2022 17:21:48,18-Mar-0022 16:01:56,18-Mar-2022 16:21:48,00:19:52,43,8113.66801798457,8113.6818165134
19-Mar-0022 05:38:55,19-Mar-2022 08:32:08,19-Mar-0022 06:38:55,19-Mar-2022 07:32:08,00:53:13,44,8114.27702564643,8114.31398792055
19-Mar-0022 08:23:51,19-Mar-2022 10:49:52,19-Mar-0022 09:23:51,19-Mar-2022 09:49:52,00:26:01,45,8114.391566825,8114.40963512297
19-Mar-0022 10:38:09,19-Mar-2022 13:07:58,19-Mar-0022 11:38:09,19-Mar-2022 12:07:58,00:29:48,46,8114.48483436252,8114.5055358714
19-Mar-0022 12:17:03,19-Mar-2022 14:49:13,19-Mar-0022 13:17:03,19-Mar-2022 13:49:13,00:32:09,47,8114.553510422,8114.57584658529
19-Mar-0022 21:46:53,20-Mar-2022 00:08:18,19-Mar-0022 22:46:53,19-Mar-2022 23:08:18,00:21:25,48,8114.94922829888,8114.96410766104
20-Mar-0022 00:54:26,20-Mar-2022 03:32:00,20-Mar-0022 01:54:26,20-Mar-2022 02:32:00,00:37:33,49,8115.07947553096,8115.10556154749
20-Mar-0022 06:15:08,20-Mar-2022 09:11:22,20-Mar-0022 07:15:08,20-Mar-2022 08:11:22,00:56:14,50,8115.30218172517,8115.34123386547
20-Mar-0022 08:08:06,20-Mar-2022 10:37:13,20-Mar-0022 09:08:06,20-Mar-2022 09:37:13,00:29:07,51,8115.38062772768,8115.40085427291
20-Mar-0022 10:16:18,20-Mar-2022 12:49:38,20-Mar-0022 11:16:18,20-Mar-2022 11:49:38,00:33:19,52,8115.46966264459,8115.49280829563
20-Mar-0022 23:21:22,21-Mar-2022 01:49:21,21-Mar-0022 00:21:22,21-Mar-2022 00:49:21,00:27:59,53,8116.01484772768,8116.03428214826
21-Mar-0022 02:45:09,21-Mar-2022 05:08:07,21-Mar-0022 03:45:09,21-Mar-2022 04:08:07,00:22:57,54,8116.1563633733,8116.17230433612
21-Mar-0022 05:20:13,21-Mar-2022 07:42:53,21-Mar-0022 06:20:13,21-Mar-2022 06:42:53,00:22:40,55,8116.26404019884,8116.27978494755
21-Mar-0022 08:27:20,21-Mar-2022 10:43:51,21-Mar-0022 09:27:20,21-Mar-2022 09:43:51,00:16:30,56,8116.39398932617,8116.4054583365
21-Mar-0022 09:20:13,21-Mar-2022 11:42:59,21-Mar-0022 10:20:13,21-Mar-2022 10:42:59,00:22:46,57,8116.43070739809,8116.44651889441
21-Mar-0022 12:43:52,21-Mar-2022 15:26:56,21-Mar-0022 13:43:52,21-Mar-2022 14:26:56,00:43:03,58,8116.57213883979,8116.60204583966
21-Mar-0022 15:31:24,21-Mar-2022 17:45:41,21-Mar-0022 16:31:24,21-Mar-2022 16:45:41,00:14:17,59,8116.6884774537,8116.69840140842
21-Mar-0022 16:52:27,21-Mar-2022 19:42:49,21-Mar-0022 17:52:27,21-Mar-2022 18:42:49,00:50:22,60,8116.74475851644,8116.77973976128
21-Mar-0022 18:46:17,21-Mar-2022 21:18:46,21-Mar-0022 19:46:17,21-Mar-2022 20:18:46,00:32:29,61,8116.82381622984,8116.84637691858
21-Mar-0022 23:06:09,22-Mar-2022 02:26:48,22-Mar-0022 00:06:09,22-Mar-2022 01:26:48,01:20:38,62,8117.00427234484,8117.06027790717
22-Mar-0022 06:07:29,22-Mar-2022 08:31:51,22-Mar-0022 07:07:29,22-Mar-2022 07:31:51,00:24:22,63,8117.29686702329,8117.31378859782
22-Mar-0022 08:15:44,22-Mar-2022 10:59:16,22-Mar-0022 09:15:44,22-Mar-2022 09:59:16,00:43:32,64,8117.38592712429,8117.41616562057
22-Mar-0022 10:59:33,22-Mar-2022 13:28:11,22-Mar-0022 11:59:33,22-Mar-2022 12:28:11,00:28:38,65,8117.49968759051,8117.51958119638
22-Mar-0022 14:18:11,22-Mar-2022 16:51:58,22-Mar-0022 15:18:11,22-Mar-2022 15:51:58,00:33:46,66,8117.63763292933,8117.66108902371
22-Mar-0022 20:46:58,22-Mar-2022 23:10:29,22-Mar-0022 21:46:58,22-Mar-2022 22:10:29,00:23:30,67,8117.90761897425,8117.92394828469
23-Mar-0022 02:01:56,23-Mar-2022 04:40:19,23-Mar-0022 03:01:56,23-Mar-2022 03:40:19,00:38:22,68,8118.12634874041,8118.15300288457
23-Mar-0022 06:12:58,23-Mar-2022 08:27:26,23-Mar-0022 07:12:58,23-Mar-2022 07:27:26,00:14:28,69,8118.30067295799,8118.31072826
23-Mar-0022 07:15:04,23-Mar-2022 09:37:47,23-Mar-0022 08:15:04,23-Mar-2022 08:37:47,00:22:43,70,8118.34380166649,8118.35958188657
23-Mar-0022 10:28:21,23-Mar-2022 13:06:29,23-Mar-0022 11:28:21,23-Mar-2022 12:06:29,00:38:08,71,8118.47802142786,8118.50451336742
23-Mar-0022 15:50:50,23-Mar-2022 18:31:27,23-Mar-0022 16:50:50,23-Mar-2022 17:31:27,00:40:36,72,8118.7019739851,8118.73017625986
23-Mar-0022 17:34:04,23-Mar-2022 19:56:36,23-Mar-0022 18:34:04,23-Mar-2022 18:56:36,00:22:32,73,8118.77366586842,8118.78931702356
23-Mar-0022 22:54:32,24-Mar-2022 01:33:20,23-Mar-0022 23:54:32,24-Mar-2022 00:33:20,00:38:47,74,8118.9962142475,8119.02315767225
24-Mar-0022 01:15:07,24-Mar-2022 04:06:01,24-Mar-0022 02:15:07,24-Mar-2022 03:06:01,00:50:54,75,8119.09383156675,8119.12918746311
24-Mar-0022 14:09:54,24-Mar-2022 16:52:33,24-Mar-0022 15:09:54,24-Mar-2022 15:52:33,00:42:39,77,8119.63187586082,8119.66149493553
24-Mar-0022 17:38:45,24-Mar-2022 20:28:14,24-Mar-0022 18:38:45,24-Mar-2022 19:28:14,00:49:29,78,8119.77691025056,8119.8112840493
24-Mar-0022 19:15:27,24-Mar-2022 21:39:19,24-Mar-0022 20:15:27,24-Mar-2022 20:39:19,00:23:51,79,8119.84407159496,8119.86063719916
24-Mar-0022 23:09:12,25-Mar-2022 01:29:10,25-Mar-0022 00:09:12,25-Mar-2022 00:29:10,00:19:57,80,8120.00639805031,8120.02025987666
25-Mar-0022 01:15:49,25-Mar-2022 03:35:51,25-Mar-0022 02:15:49,25-Mar-2022 02:35:51,00:20:02,81,8120.0943189955,8120.10824000208
25-Mar-0022 02:56:07,25-Mar-2022 05:13:06,25-Mar-0022 03:56:07,25-Mar-2022 04:13:06,00:16:59,82,8120.16397695557,8120.17577450901
25-Mar-0022 04:29:56,25-Mar-2022 07:04:41,25-Mar-0022 05:29:56,25-Mar-2022 06:04:41,00:34:45,83,8120.22912518962,8120.25326145472
25-Mar-0022 09:00:30,25-Mar-2022 11:33:52,25-Mar-0022 10:00:30,25-Mar-2022 10:33:52,00:33:21,84,8120.41702320891,8120.44019102901
25-Mar-0022 11:40:34,25-Mar-2022 14:12:19,25-Mar-0022 12:40:34,25-Mar-2022 13:12:19,00:31:44,85,8120.52817405454,8120.55022045817
25-Mar-0022 14:07:06,25-Mar-2022 17:09:58,25-Mar-0022 15:07:06,25-Mar-2022 16:09:58,01:02:51,86,8120.62994047571,8120.67359030762
25-Mar-0022 17:10:25,25-Mar-2022 19:25:20,25-Mar-0022 18:10:25,25-Mar-2022 18:25:20,00:14:54,87,8120.75724271059,8120.76759622396
25-Mar-0022 19:36:35,25-Mar-2022 22:08:59,25-Mar-0022 20:36:35,25-Mar-2022 21:08:59,00:32:24,88,8120.85874130995,8120.88124534008
25-Mar-0022 23:55:02,26-Mar-2022 02:10:45,26-Mar-0022 00:55:02,26-Mar-2022 01:10:45,00:15:43,89,8121.03822178874,8121.04913698984
26-Mar-0022 03:18:27,26-Mar-2022 06:05:12,26-Mar-0022 04:18:27,26-Mar-2022 05:05:12,00:46:45,90,8121.17948800881,8121.21195489728
26-Mar-0022 08:59:34,26-Mar-2022 11:17:47,26-Mar-0022 09:59:34,26-Mar-2022 10:17:47,00:18:13,91,8121.41636717692,8121.42901900599
26-Mar-0022 13:20:34,26-Mar-2022 16:00:51,26-Mar-0022 14:20:34,26-Mar-2022 15:00:51,00:40:16,93,8121.59761970568,8121.62559360596
26-Mar-0022 17:59:35,26-Mar-2022 20:36:08,26-Mar-0022 18:59:35,26-Mar-2022 19:36:08,00:36:32,94,8121.79138397407,8121.81676175139
27-Mar-0022 05:05:00,27-Mar-2022 07:25:06,27-Mar-0022 06:05:00,27-Mar-2022 06:25:06,00:20:06,95,8122.25347315222,8122.26743595197
27-Mar-0022 07:45:24,27-Mar-2022 10:09:23,27-Mar-0022 08:45:24,27-Mar-2022 09:09:23,00:23:58,96,8122.36487002197,8122.38152471219
27-Mar-0022 19:48:42,27-Mar-2022 22:37:51,27-Mar-0022 20:48:42,27-Mar-2022 21:37:51,00:49:09,97,8122.86715654432,8122.90129413249
27-Mar-0022 23:04:35,28-Mar-2022 01:54:05,28-Mar-0022 00:04:35,28-Mar-2022 00:54:05,00:49:29,98,8123.0031913359,8123.03756326669
28-Mar-0022 04:08:04,28-Mar-2022 06:36:12,28-Mar-0022 05:08:04,28-Mar-2022 05:36:12,00:28:07,100,8123.21394071171,8123.23347306541
28-Mar-0022 05:59:03,28-Mar-2022 08:39:22,28-Mar-0022 06:59:03,28-Mar-2022 07:39:22,00:40:18,101,8123.29101457275,8123.31901180076
28-Mar-0022 11:56:29,28-Mar-2022 14:26:22,28-Mar-0022 12:56:29,28-Mar-2022 13:26:22,00:29:52,102,8123.53922717448,8123.55997933684
28-Mar-0022 14:41:23,28-Mar-2022 17:09:07,28-Mar-0022 15:41:23,28-Mar-2022 16:09:07,00:27:43,103,8123.65374959726,8123.67299802463
28-Mar-0022 17:52:52,28-Mar-2022 20:27:37,28-Mar-0022 18:52:52,28-Mar-2022 19:27:37,00:34:44,104,8123.78672220766,8123.81084960341
29-Mar-0022 00:19:03,29-Mar-2022 03:12:19,29-Mar-0022 01:19:03,29-Mar-2022 02:12:19,00:53:15,106,8124.05490609818,8124.09188672843
29-Mar-0022 03:36:39,29-Mar-2022 06:58:49,29-Mar-0022 04:36:39,29-Mar-2022 05:58:49,01:22:10,107,8124.19211978317,8124.2491876482
29-Mar-0022 05:57:24,29-Mar-2022 08:31:21,29-Mar-0022 06:57:24,29-Mar-2022 07:31:21,00:33:57,108,8124.28986727159,8124.31344759729
29-Mar-0022 07:22:58,29-Mar-2022 10:08:59,29-Mar-0022 08:22:58,29-Mar-2022 09:08:59,00:46:01,109,8124.34928390082,8124.38124683747
29-Mar-0022 09:32:58,29-Mar-2022 12:32:52,29-Mar-0022 10:32:58,29-Mar-2022 11:32:52,00:59:54,110,8124.43956312563,8124.4811673338
29-Mar-0022 13:46:57,29-Mar-2022 16:23:00,29-Mar-0022 14:46:57,29-Mar-2022 15:23:00,00:36:03,111,8124.61593914017,8124.64097940149
29-Mar-0022 21:51:36,30-Mar-2022 00:33:53,29-Mar-0022 22:51:36,29-Mar-2022 23:33:53,00:42:17,112,8124.95250110379,8124.98186641873
30-Mar-0022 00:46:29,30-Mar-2022 03:31:35,30-Mar-0022 01:46:29,30-Mar-2022 02:31:35,00:45:06,113,8125.07394793231,8125.10526988688
30-Mar-0022 04:01:25,30-Mar-2022 06:11:49,30-Mar-0022 05:01:25,30-Mar-2022 05:11:49,00:10:23,114,8125.20932370036,8125.21654251383
30-Mar-0022 06:48:11,30-Mar-2022 09:18:36,30-Mar-0022 07:48:11,30-Mar-2022 08:18:36,00:30:25,115,8125.32512922761,8125.34625815511
30-Mar-0022 17:33:44,30-Mar-2022 19:46:59,30-Mar-0022 18:33:44,30-Mar-2022 18:46:59,00:13:14,116,8125.77342806333,8125.78262899685
30-Mar-0022 20:06:56,30-Mar-2022 22:57:52,30-Mar-0022 21:06:56,30-Mar-2022 21:57:52,00:50:55,117,8125.87981918792,8125.91518870687
30-Mar-0022 22:30:37,31-Mar-2022 00:54:02,30-Mar-0022 23:30:37,30-Mar-2022 23:54:02,00:23:25,118,8125.97959590097,8125.99585914379
30-Mar-0022 23:46:52,31-Mar-2022 02:44:14,31-Mar-0022 00:46:52,31-Mar-2022 01:44:14,00:57:22,119,8126.03254857494,8126.07239477123
31-Mar-0022 03:00:00,31-Mar-2022 05:24:59,31-Mar-0022 04:00:00,31-Mar-2022 04:24:59,00:24:59,120,8126.16666831073,8126.18402155608
31-Mar-0022 05:55:00,31-Mar-2022 08:13:57,31-Mar-0022 06:55:00,31-Mar-2022 07:13:57,00:18:57,121,8126.28819875118,8126.30136479357
31-Mar-0022 08:25:13,31-Mar-2022 11:09:59,31-Mar-0022 09:25:13,31-Mar-2022 10:09:59,00:44:46,122,8126.39251640743,8126.42361097539
31-Mar-0022 12:18:55,31-Mar-2022 14:42:41,31-Mar-0022 13:18:55,31-Mar-2022 13:42:41,00:23:46,123,8126.55480760489,8126.57131492025
31-Mar-0022 13:15:52,31-Mar-2022 15:37:57,31-Mar-0022 14:15:52,31-Mar-2022 14:37:57,00:22:05,124,8126.59435541115,8126.60969708568
31-Mar-0022 15:35:08,31-Mar-2022 17:59:31,31-Mar-0022 16:35:08,31-Mar-2022 16:59:31,00:24:22,125,8126.69107532642,8126.70799945104
31-Mar-0022 19:23:35,31-Mar-2022 21:54:05,31-Mar-0022 20:23:35,31-Mar-2022 20:54:05,00:30:29,126,8126.84971838912,8126.87089345667
31-Mar-0022 23:32:03,01-Apr-2022 02:30:46,01-Apr-0022 00:32:03,01-Apr-2022 01:30:46,00:58:42,127,8127.02226272334,8127.06303309778
01-Apr-0022 02:45:35,01-Apr-2022 04:59:16,01-Apr-0022 03:45:35,01-Apr-2022 03:59:16,00:13:40,128,8127.15666650734,8127.16616669895
01-Apr-0022 06:08:10,01-Apr-2022 09:07:00,01-Apr-0022 07:08:10,01-Apr-2022 08:07:00,00:58:49,129,8127.29734332746,8127.33819877252
01-Apr-0022 08:05:14,01-Apr-2022 10:29:59,01-Apr-0022 09:05:14,01-Apr-2022 09:29:59,00:24:45,130,8127.37864275336,8127.39583284795
01-Apr-0022 12:00:57,01-Apr-2022 14:29:22,01-Apr-0022 13:00:57,01-Apr-2022 13:29:22,00:28:25,131,8127.54233071904,8127.56207077203
01-Apr-0022 15:10:34,01-Apr-2022 17:39:05,01-Apr-0022 16:10:34,01-Apr-2022 16:39:05,00:28:31,133,8127.67400637397,8127.69381789551
01-Apr-0022 18:43:08,01-Apr-2022 21:33:40,01-Apr-0022 19:43:08,01-Apr-2022 20:33:40,00:50:32,134,8127.8216203729,8127.85671718768
02-Apr-0022 02:50:34,02-Apr-2022 05:14:57,02-Apr-0022 03:50:34,02-Apr-2022 04:14:57,00:24:23,135,8128.16012436686,8128.17705974365
02-Apr-0022 05:15:43,02-Apr-2022 07:33:33,02-Apr-0022 06:15:43,02-Apr-2022 06:33:33,00:17:50,136,8128.26091623689,8128.27330274034
02-Apr-0022 07:18:33,02-Apr-2022 10:13:27,02-Apr-0022 08:18:33,02-Apr-2022 09:13:27,00:54:53,137,8128.34622580476,8128.38435039207
02-Apr-0022 12:00:17,02-Apr-2022 14:23:13,02-Apr-0022 13:00:17,02-Apr-2022 13:23:13,00:22:56,138,8128.54187068712,8128.55780009974
02-Apr-0022 15:10:32,02-Apr-2022 17:49:53,02-Apr-0022 16:10:32,02-Apr-2022 16:49:53,00:39:20,139,8128.67398842131,8128.70130806803
02-Apr-0022 18:02:47,02-Apr-2022 20:28:47,02-Apr-0022 19:02:47,02-Apr-2022 19:28:47,00:26:00,140,8128.7935999651,8128.81165601816
02-Apr-0022 21:12:32,02-Apr-2022 23:45:19,02-Apr-0022 22:12:32,02-Apr-2022 22:45:19,00:32:46,141,8128.92537674398,8128.94813774269
03-Apr-0022 03:24:58,03-Apr-2022 06:07:46,03-Apr-0022 04:24:58,03-Apr-2022 05:07:46,00:42:48,142,8129.1840050736,8129.21373015896
03-Apr-0022 05:20:00,03-Apr-2022 07:59:59,03-Apr-0022 06:20:00,03-Apr-2022 06:59:59,00:39:59,143,8129.26389575575,8129.29166277995
03-Apr-0022 08:40:19,03-Apr-2022 11:12:18,03-Apr-0022 09:40:19,03-Apr-2022 10:12:18,00:31:59,144,8129.40300785364,8129.42521884232
03-Apr-0022 11:41:03,03-Apr-2022 14:38:54,03-Apr-0022 12:41:03,03-Apr-2022 13:38:54,00:57:51,145,8129.52851271394,8129.56868852485
03-Apr-0022 23:33:21,04-Apr-2022 02:05:08,04-Apr-0022 00:33:21,04-Apr-2022 01:05:08,00:31:47,146,8130.02316010127,8130.04524060249
04-Apr-0022 09:20:33,04-Apr-2022 11:43:59,04-Apr-0022 10:20:33,04-Apr-2022 10:43:59,00:23:26,149,8130.43093769522,8130.44721356997
04-Apr-0022 13:20:43,04-Apr-2022 16:21:30,04-Apr-0022 14:20:43,04-Apr-2022 15:21:30,01:00:47,150,8130.59772406603,8130.63993509087
04-Apr-0022 17:58:28,04-Apr-2022 20:31:42,04-Apr-0022 18:58:28,04-Apr-2022 19:31:42,00:33:14,151,8130.79060402036,8130.81368336905
04-Apr-0022 20:16:13,04-Apr-2022 22:46:43,04-Apr-0022 21:16:13,04-Apr-2022 21:46:43,00:30:29,152,8130.88626990894,8130.90744640797
04-Apr-0022 22:39:20,05-Apr-2022 01:02:20,04-Apr-0022 23:39:20,05-Apr-2022 00:02:20,00:23:00,153,8130.98565448613,8131.00162935466
05-Apr-0022 01:45:47,05-Apr-2022 04:44:59,05-Apr-0022 02:45:47,05-Apr-2022 03:44:59,00:59:11,154,8131.11513535075,8131.1562446535
05-Apr-0022 07:05:00,05-Apr-2022 09:37:44,05-Apr-0022 08:05:00,05-Apr-2022 08:37:44,00:32:43,156,8131.33681094708,8131.35954157778
05-Apr-0022 12:23:00,05-Apr-2022 15:04:31,05-Apr-0022 13:23:00,05-Apr-2022 14:04:31,00:41:31,157,8131.55763990976,8131.58647263808
05-Apr-0022 15:31:56,05-Apr-2022 18:08:12,05-Apr-0022 16:31:56,05-Apr-2022 17:08:12,00:36:15,158,8131.68884897759,8131.71402930664
06-Apr-0022 00:47:42,06-Apr-2022 03:13:36,06-Apr-0022 01:47:42,06-Apr-2022 02:13:36,00:25:53,159,8132.07480265978,8132.09278401846
06-Apr-0022 05:27:07,06-Apr-2022 07:57:44,06-Apr-0022 06:27:07,06-Apr-2022 06:57:44,00:30:36,160,8132.26884047942,8132.29010178449
06-Apr-0022 12:24:53,06-Apr-2022 14:42:56,06-Apr-0022 13:24:53,06-Apr-2022 13:42:56,00:18:02,161,8132.55895246446,8132.57148427608
06-Apr-0022 16:20:04,06-Apr-2022 19:00:16,06-Apr-0022 17:20:04,06-Apr-2022 18:00:16,00:40:11,162,8132.72227622739,8132.75018761321
06-Apr-0022 19:28:31,06-Apr-2022 21:57:55,06-Apr-0022 20:28:31,06-Apr-2022 20:57:55,00:29:23,163,8132.85314243661,8132.87355674633
06-Apr-0022 21:42:47,07-Apr-2022 00:21:09,06-Apr-0022 22:42:47,06-Apr-2022 23:21:09,00:38:22,164,8132.94637905246,8132.97302521168
07-Apr-0022 06:31:17,07-Apr-2022 08:56:24,07-Apr-0022 07:31:17,07-Apr-2022 07:56:24,00:25:06,165,8133.31339384169,8133.33083388952
07-Apr-0022 14:00:46,07-Apr-2022 16:22:31,07-Apr-0022 15:00:46,07-Apr-2022 15:22:31,00:21:45,166,8133.62553536286,8133.6406465087
07-Apr-0022 16:20:13,07-Apr-2022 18:55:59,07-Apr-0022 17:20:13,07-Apr-2022 17:55:59,00:35:46,167,8133.72237473226,8133.74722066659
07-Apr-0022 19:14:35,07-Apr-2022 21:52:31,07-Apr-0022 20:14:35,07-Apr-2022 20:52:31,00:37:55,168,8133.84346550492,8133.86980326389
08-Apr-0022 01:38:36,08-Apr-2022 04:36:11,08-Apr-0022 02:38:36,08-Apr-2022 03:36:11,00:57:35,169,8134.1101391616,8134.1501305646
08-Apr-0022 09:32:45,08-Apr-2022 12:22:35,08-Apr-0022 10:32:45,08-Apr-2022 11:22:35,00:49:50,170,8134.4394168863,8134.47402722249
08-Apr-0022 14:36:07,08-Apr-2022 17:12:10,08-Apr-0022 15:36:07,08-Apr-2022 16:12:10,00:36:03,171,8134.6500813189,8134.67512005778
08-Apr-0022 18:12:16,08-Apr-2022 20:48:11,08-Apr-0022 19:12:16,08-Apr-2022 19:48:11,00:35:55,172,8134.80018752116,8134.82513726445
09-Apr-0022 00:09:10,09-Apr-2022 02:46:24,09-Apr-0022 01:09:10,09-Apr-2022 01:46:24,00:37:13,173,8135.04803725215,8135.07388907905
09-Apr-0022 20:12:02,09-Apr-2022 22:51:24,09-Apr-0022 21:12:02,09-Apr-2022 21:51:24,00:39:21,175,8135.88336725333,8135.91070319454
10-Apr-0022 00:15:09,10-Apr-2022 02:36:52,10-Apr-0022 01:15:09,10-Apr-2022 01:36:52,00:21:43,176,8136.05219164976,8136.06727395264
10-Apr-0022 06:25:24,10-Apr-2022 08:49:54,10-Apr-0022 07:25:24,10-Apr-2022 07:49:54,00:24:29,177,8136.30931185375,8136.32632572483
