startSnipped,endSnipped,startEnc,endEnc,encDur,encN,startNumEnc,endNumEnc
27-Aug-2021 00:27:08,27-Aug-2021 03:15:37,27-Aug-2021 01:27:08,27-Aug-2021 02:15:37,00:48:28,191,738395.060515953,738395.094181375
27-Aug-2021 11:36:02,27-Aug-2021 14:40:09,27-Aug-2021 12:36:02,27-Aug-2021 13:40:09,01:04:06,194,738395.525031948,738395.569556811
27-Aug-2021 14:38:23,27-Aug-2021 16:56:00,27-Aug-2021 15:38:23,27-Aug-2021 15:56:00,00:17:36,195,738395.651663638,738395.663896258
27-Aug-2021 18:31:22,27-Aug-2021 21:05:57,27-Aug-2021 19:31:22,27-Aug-2021 20:05:57,00:34:34,196,738395.813460414,738395.837468186
27-Aug-2021 21:28:59,28-Aug-2021 00:00:07,27-Aug-2021 22:28:59,27-Aug-2021 23:00:07,00:31:07,197,738395.936796282,738395.958415925
28-Aug-2021 11:10:31,28-Aug-2021 13:35:03,28-Aug-2021 12:10:31,28-Aug-2021 12:35:03,00:24:32,199,738396.507310763,738396.524351389
28-Aug-2021 14:19:40,28-Aug-2021 17:24:49,28-Aug-2021 15:19:40,28-Aug-2021 16:24:49,01:05:08,200,738396.638663587,738396.683905328
28-Aug-2021 18:49:12,28-Aug-2021 21:28:43,28-Aug-2021 19:49:12,28-Aug-2021 20:28:43,00:39:31,201,738396.825834678,738396.853280193
29-Aug-2021 01:27:12,29-Aug-2021 04:14:59,29-Aug-2021 02:27:12,29-Aug-2021 03:14:59,00:47:46,203,738397.102232072,738397.13541385
29-Aug-2021 04:26:27,29-Aug-2021 06:59:59,29-Aug-2021 05:26:27,29-Aug-2021 05:59:59,00:33:31,204,738397.226709677,738397.249996336
29-Aug-2021 07:25:03,29-Aug-2021 10:04:56,29-Aug-2021 08:25:03,29-Aug-2021 09:04:56,00:39:52,205,738397.350736001,738397.378429198
29-Aug-2021 15:16:57,29-Aug-2021 17:48:51,29-Aug-2021 16:16:57,29-Aug-2021 16:48:51,00:31:53,206,738397.678444826,738397.700596443
29-Aug-2021 17:10:44,29-Aug-2021 20:36:28,29-Aug-2021 18:10:44,29-Aug-2021 19:36:28,01:25:44,207,738397.757458667,738397.817001368
29-Aug-2021 22:11:11,30-Aug-2021 00:44:08,29-Aug-2021 23:11:11,29-Aug-2021 23:44:08,00:32:57,208,738397.966100675,738397.98898512
30-Aug-2021 00:30:38,30-Aug-2021 03:09:52,30-Aug-2021 01:30:38,30-Aug-2021 02:09:52,00:39:14,209,738398.062941497,738398.090196262
30-Aug-2021 03:40:00,30-Aug-2021 05:51:06,30-Aug-2021 04:40:00,30-Aug-2021 04:51:06,00:11:05,210,738398.194446782,738398.202154213
30-Aug-2021 09:30:15,30-Aug-2021 11:58:39,30-Aug-2021 10:30:15,30-Aug-2021 10:58:39,00:28:23,211,738398.437682509,738398.457402847
30-Aug-2021 12:30:00,30-Aug-2021 15:12:24,30-Aug-2021 13:30:00,30-Aug-2021 14:12:24,00:42:24,212,738398.562500148,738398.591945214
30-Aug-2021 15:28:29,30-Aug-2021 17:56:19,30-Aug-2021 16:28:29,30-Aug-2021 16:56:19,00:27:49,213,738398.686457121,738398.705781702
30-Aug-2021 19:18:21,30-Aug-2021 22:10:24,30-Aug-2021 20:18:21,30-Aug-2021 21:10:24,00:52:03,214,738398.846082287,738398.882232882
31-Aug-2021 00:07:12,31-Aug-2021 02:18:54,31-Aug-2021 01:07:12,31-Aug-2021 01:18:54,00:11:41,215,738399.046667234,738399.054792099
31-Aug-2021 03:19:43,31-Aug-2021 06:00:39,31-Aug-2021 04:19:43,31-Aug-2021 05:00:39,00:40:55,216,738399.180369809,738399.208790488
31-Aug-2021 10:35:28,31-Aug-2021 13:07:14,31-Aug-2021 11:35:28,31-Aug-2021 12:07:14,00:31:46,218,738399.482965902,738399.505031689
01-Sep-2021 00:24:45,01-Sep-2021 03:14:51,01-Sep-2021 01:24:45,01-Sep-2021 02:14:51,00:50:05,219,738400.058859091,738400.093647649
01-Sep-2021 03:16:03,01-Sep-2021 05:29:59,01-Sep-2021 04:16:03,01-Sep-2021 04:29:59,00:13:56,220,738400.177814873,738400.187495174
01-Sep-2021 05:30:00,01-Sep-2021 07:54:59,01-Sep-2021 06:30:00,01-Sep-2021 06:54:59,00:24:59,221,738400.270834076,738400.288192248
01-Sep-2021 14:28:13,01-Sep-2021 17:09:50,01-Sep-2021 15:28:13,01-Sep-2021 16:09:50,00:41:36,222,738400.64459933,738400.673497935
01-Sep-2021 17:48:59,01-Sep-2021 20:41:48,01-Sep-2021 18:48:59,01-Sep-2021 19:41:48,00:52:48,223,738400.78402532,738400.820697165
01-Sep-2021 21:29:58,02-Sep-2021 00:03:00,01-Sep-2021 22:29:58,01-Sep-2021 23:03:00,00:33:01,224,738400.937485746,738400.960417413
02-Sep-2021 01:16:06,02-Sep-2021 03:56:39,02-Sep-2021 02:16:06,02-Sep-2021 02:56:39,00:40:32,225,738401.094519162,738401.122677646
02-Sep-2021 04:50:00,02-Sep-2021 07:09:56,02-Sep-2021 05:50:00,02-Sep-2021 06:09:56,00:19:56,226,738401.243058197,738401.256903452
02-Sep-2021 07:30:03,02-Sep-2021 10:11:51,02-Sep-2021 08:30:03,02-Sep-2021 09:11:51,00:41:48,227,738401.354202157,738401.383238721
02-Sep-2021 09:40:57,02-Sep-2021 12:38:31,02-Sep-2021 10:40:57,02-Sep-2021 11:38:31,00:57:34,228,738401.445104233,738401.485083405
02-Sep-2021 16:00:46,02-Sep-2021 18:44:30,02-Sep-2021 17:00:46,02-Sep-2021 17:44:30,00:43:44,229,738401.708867359,738401.739240597
02-Sep-2021 23:44:59,03-Sep-2021 02:13:29,03-Sep-2021 00:44:59,03-Sep-2021 01:13:29,00:28:30,230,738402.031242859,738402.051036993
03-Sep-2021 02:25:08,03-Sep-2021 05:24:40,03-Sep-2021 03:25:08,03-Sep-2021 04:24:40,00:59:32,231,738402.142453713,738402.183802734
03-Sep-2021 05:10:00,03-Sep-2021 07:34:59,03-Sep-2021 06:10:00,03-Sep-2021 06:34:59,00:24:59,232,738402.256946591,738402.274304178
03-Sep-2021 09:25:04,03-Sep-2021 11:54:30,03-Sep-2021 10:25:04,03-Sep-2021 10:54:30,00:29:25,233,738402.434082135,738402.454519882
03-Sep-2021 12:44:57,03-Sep-2021 14:57:05,03-Sep-2021 13:44:57,03-Sep-2021 13:57:05,00:12:07,234,738402.572888901,738402.581309167
03-Sep-2021 19:51:04,03-Sep-2021 22:38:51,03-Sep-2021 20:51:04,03-Sep-2021 21:38:51,00:47:47,235,738402.868801393,738402.901985401
03-Sep-2021 23:15:12,04-Sep-2021 01:53:24,04-Sep-2021 00:15:12,04-Sep-2021 00:53:24,00:38:11,236,738403.010556898,738403.037084535
04-Sep-2021 06:45:00,04-Sep-2021 09:04:59,04-Sep-2021 07:45:00,04-Sep-2021 08:04:59,00:19:59,237,738403.322920248,738403.336802404
04-Sep-2021 09:59:11,04-Sep-2021 12:24:25,04-Sep-2021 10:59:11,04-Sep-2021 11:24:25,00:25:14,238,738403.457767562,738403.475298235
04-Sep-2021 14:11:02,04-Sep-2021 16:48:46,04-Sep-2021 15:11:02,04-Sep-2021 15:48:46,00:37:43,239,738403.632667341,738403.658866168
04-Sep-2021 18:01:24,04-Sep-2021 21:00:52,04-Sep-2021 19:01:24,04-Sep-2021 20:00:52,00:59:27,240,738403.792647975,738403.833940411
04-Sep-2021 20:39:41,04-Sep-2021 23:17:08,04-Sep-2021 21:39:41,04-Sep-2021 22:17:08,00:37:27,241,738403.902558,738403.928575717
04-Sep-2021 23:17:45,05-Sep-2021 01:44:41,05-Sep-2021 00:17:45,05-Sep-2021 00:44:41,00:26:55,242,738404.012336699,738404.031038296
05-Sep-2021 07:13:15,05-Sep-2021 09:37:22,05-Sep-2021 08:13:15,05-Sep-2021 08:37:22,00:24:07,244,738404.34254459,738404.359292878
05-Sep-2021 14:22:48,05-Sep-2021 17:02:29,05-Sep-2021 15:22:48,05-Sep-2021 16:02:29,00:39:41,245,738404.640833537,738404.668393541
05-Sep-2021 17:26:55,05-Sep-2021 20:08:05,05-Sep-2021 18:26:55,05-Sep-2021 19:08:05,00:41:10,246,738404.7686984,738404.797286872
05-Sep-2021 20:14:54,05-Sep-2021 23:02:25,05-Sep-2021 21:14:54,05-Sep-2021 22:02:25,00:47:31,247,738404.885352261,738404.91835073
05-Sep-2021 22:13:10,06-Sep-2021 00:40:32,05-Sep-2021 23:13:10,05-Sep-2021 23:40:32,00:27:21,248,738404.96748458,738404.986484993
06-Sep-2021 00:02:26,06-Sep-2021 02:41:19,06-Sep-2021 01:02:26,06-Sep-2021 01:41:19,00:38:52,249,738405.043365762,738405.070367344
06-Sep-2021 02:25:05,06-Sep-2021 05:19:59,06-Sep-2021 03:25:05,06-Sep-2021 04:19:59,00:54:54,250,738405.142428942,738405.180554402
06-Sep-2021 08:10:00,06-Sep-2021 10:23:29,06-Sep-2021 09:10:00,06-Sep-2021 09:23:29,00:13:29,251,738405.38194515,738405.391318803
06-Sep-2021 21:12:55,07-Sep-2021 00:10:01,06-Sep-2021 22:12:55,06-Sep-2021 23:10:01,00:57:05,252,738405.925647778,738405.965294566
07-Sep-2021 14:05:01,07-Sep-2021 16:42:25,07-Sep-2021 15:05:01,07-Sep-2021 15:42:25,00:37:23,254,738406.628493579,738406.654463439
07-Sep-2021 17:49:56,07-Sep-2021 20:48:03,07-Sep-2021 18:49:56,07-Sep-2021 19:48:03,00:58:07,255,738406.784677787,738406.825040362
07-Sep-2021 20:20:03,07-Sep-2021 23:08:42,07-Sep-2021 21:20:03,07-Sep-2021 22:08:42,00:48:38,256,738406.888924936,738406.922708868
08-Sep-2021 05:41:38,08-Sep-2021 07:59:26,08-Sep-2021 06:41:38,08-Sep-2021 06:59:26,00:17:48,257,738407.278912078,738407.291281437
08-Sep-2021 11:46:06,08-Sep-2021 14:22:20,08-Sep-2021 12:46:06,08-Sep-2021 13:22:20,00:36:13,258,738407.532023105,738407.557184113
08-Sep-2021 18:38:13,08-Sep-2021 20:57:03,08-Sep-2021 19:38:13,08-Sep-2021 19:57:03,00:18:49,259,738407.818215393,738407.831286125
08-Sep-2021 22:20:00,09-Sep-2021 00:44:37,08-Sep-2021 23:20:00,08-Sep-2021 23:44:37,00:24:37,260,738407.972223167,738407.989324254
09-Sep-2021 02:21:42,09-Sep-2021 04:32:11,09-Sep-2021 03:21:42,09-Sep-2021 03:32:11,00:10:29,261,738408.14007325,738408.147358128
09-Sep-2021 03:02:31,09-Sep-2021 05:19:18,09-Sep-2021 04:02:31,09-Sep-2021 04:19:18,00:16:46,262,738408.168422875,738408.180074268
10-Sep-2021 00:07:18,10-Sep-2021 03:19:47,10-Sep-2021 01:07:18,10-Sep-2021 02:19:47,01:12:29,263,738409.046738995,738409.097081955
10-Sep-2021 05:35:00,10-Sep-2021 08:14:11,10-Sep-2021 06:35:00,10-Sep-2021 07:14:11,00:39:10,264,738409.274315624,738409.301525873
10-Sep-2021 15:51:31,10-Sep-2021 18:32:20,10-Sep-2021 16:51:31,10-Sep-2021 17:32:20,00:40:49,265,738409.702444801,738409.73079362
11-Sep-2021 12:15:37,11-Sep-2021 14:47:13,11-Sep-2021 13:15:37,11-Sep-2021 13:47:13,00:31:35,266,738410.552520748,738410.574462539
11-Sep-2021 18:12:13,11-Sep-2021 20:36:33,11-Sep-2021 19:12:13,11-Sep-2021 19:36:33,00:24:19,268,738410.800159661,738410.817052459
12-Sep-2021 05:10:06,12-Sep-2021 07:24:40,12-Sep-2021 06:10:06,12-Sep-2021 06:24:40,00:14:34,269,738411.25701547,738411.267139712
12-Sep-2021 21:27:11,12-Sep-2021 23:58:31,12-Sep-2021 22:27:11,12-Sep-2021 22:58:31,00:31:19,270,738411.935550163,738411.957304745
14-Sep-2021 06:30:07,14-Sep-2021 09:04:58,14-Sep-2021 07:30:07,14-Sep-2021 08:04:58,00:34:51,271,738413.31258759,738413.336792527
15-Sep-2021 10:40:40,15-Sep-2021 13:09:15,15-Sep-2021 11:40:40,15-Sep-2021 12:09:15,00:28:34,272,738414.486582365,738414.506430985
15-Sep-2021 14:59:00,15-Sep-2021 17:45:48,15-Sep-2021 15:59:00,15-Sep-2021 16:45:48,00:46:48,273,738414.665977049,738414.69847951
15-Sep-2021 21:54:06,16-Sep-2021 00:15:27,15-Sep-2021 22:54:06,15-Sep-2021 23:15:27,00:21:21,274,738414.95424491,738414.969071683
16-Sep-2021 07:50:32,16-Sep-2021 10:26:55,16-Sep-2021 08:50:32,16-Sep-2021 09:26:55,00:36:23,275,738415.36842871,738415.393697729
17-Sep-2021 03:35:42,17-Sep-2021 05:49:55,17-Sep-2021 04:35:42,17-Sep-2021 04:49:55,00:14:12,276,738416.191464845,738416.201332966
18-Sep-2021 18:21:06,18-Sep-2021 20:51:17,18-Sep-2021 19:21:06,18-Sep-2021 19:51:17,00:30:11,279,738417.806328172,738417.827290695
19-Sep-2021 00:15:02,19-Sep-2021 03:12:15,19-Sep-2021 01:15:02,19-Sep-2021 02:12:15,00:57:12,280,738418.052117165,738418.091848674
19-Sep-2021 06:56:12,19-Sep-2021 09:08:14,19-Sep-2021 07:56:12,19-Sep-2021 08:08:14,00:12:01,281,738418.330702442,738418.339053064
19-Sep-2021 10:50:00,19-Sep-2021 13:12:56,19-Sep-2021 11:50:00,19-Sep-2021 12:12:56,00:22:56,282,738418.493057507,738418.508992058
19-Sep-2021 14:12:43,19-Sep-2021 16:43:41,19-Sep-2021 15:12:43,19-Sep-2021 15:43:41,00:30:57,283,738418.633839329,738418.655335804
19-Sep-2021 16:22:18,19-Sep-2021 18:51:18,19-Sep-2021 17:22:18,19-Sep-2021 17:51:18,00:28:59,284,738418.723824893,738418.743960917
19-Sep-2021 18:48:45,19-Sep-2021 21:14:35,19-Sep-2021 19:48:45,19-Sep-2021 20:14:35,00:25:49,285,738418.82552399,738418.843461964
19-Sep-2021 21:31:07,20-Sep-2021 00:07:31,19-Sep-2021 22:31:07,19-Sep-2021 23:07:31,00:36:24,286,738418.93828104,738418.963563903
20-Sep-2021 09:06:52,20-Sep-2021 11:22:31,20-Sep-2021 10:06:52,20-Sep-2021 10:22:31,00:15:38,287,738419.421440633,738419.432308574
21-Sep-2021 11:37:05,21-Sep-2021 14:22:46,21-Sep-2021 12:37:05,21-Sep-2021 13:22:46,00:45:40,289,738420.525761977,738420.557481502
22-Sep-2021 01:28:28,22-Sep-2021 04:04:21,22-Sep-2021 02:28:28,22-Sep-2021 03:04:21,00:35:52,290,738421.103107015,738421.128021158
22-Sep-2021 03:44:49,22-Sep-2021 06:18:29,22-Sep-2021 04:44:49,22-Sep-2021 05:18:29,00:33:40,291,738421.197793246,738421.221180256
22-Sep-2021 07:15:11,22-Sep-2021 09:34:02,22-Sep-2021 08:15:11,22-Sep-2021 08:34:02,00:18:50,292,738421.34388029,738421.356968073
22-Sep-2021 22:13:00,23-Sep-2021 00:31:23,22-Sep-2021 23:13:00,22-Sep-2021 23:31:23,00:18:23,294,738421.967371333,738421.98013804
23-Sep-2021 00:23:13,23-Sep-2021 03:07:54,23-Sep-2021 01:23:13,23-Sep-2021 02:07:54,00:44:41,295,738422.057791066,738422.088823224
23-Sep-2021 02:36:55,23-Sep-2021 05:04:59,23-Sep-2021 03:36:55,23-Sep-2021 04:04:59,00:28:04,296,738422.150641225,738422.170137051
23-Sep-2021 06:00:00,23-Sep-2021 08:14:37,23-Sep-2021 07:00:00,23-Sep-2021 07:14:37,00:14:37,297,738422.291668277,738422.301828295
24-Sep-2021 22:36:55,25-Sep-2021 01:02:28,24-Sep-2021 23:36:55,25-Sep-2021 00:02:28,00:25:33,299,738423.983975415,738424.00171981
25-Sep-2021 04:56:00,25-Sep-2021 07:29:57,25-Sep-2021 05:56:00,25-Sep-2021 06:29:57,00:33:57,300,738424.247222519,738424.270807671
25-Sep-2021 08:15:00,25-Sep-2021 10:53:15,25-Sep-2021 09:15:00,25-Sep-2021 09:53:15,00:38:14,301,738424.385420992,738424.411982454
25-Sep-2021 11:22:54,25-Sep-2021 13:44:39,25-Sep-2021 12:22:54,25-Sep-2021 12:44:39,00:21:44,302,738424.515909672,738424.531013285
25-Sep-2021 15:32:50,25-Sep-2021 17:43:54,25-Sep-2021 16:32:50,25-Sep-2021 16:43:54,00:11:04,303,738424.689475192,738424.697162158
25-Sep-2021 19:37:51,25-Sep-2021 22:03:19,25-Sep-2021 20:37:51,25-Sep-2021 21:03:19,00:25:27,304,738424.859624975,738424.877305453
26-Sep-2021 02:56:42,26-Sep-2021 05:46:56,26-Sep-2021 03:56:42,26-Sep-2021 04:46:56,00:50:14,305,738425.164378639,738425.199265902
26-Sep-2021 06:00:47,26-Sep-2021 08:40:44,26-Sep-2021 07:00:47,26-Sep-2021 07:40:44,00:39:57,306,738425.292216455,738425.319963795
26-Sep-2021 09:29:56,26-Sep-2021 12:22:55,26-Sep-2021 10:29:56,26-Sep-2021 11:22:55,00:52:59,307,738425.437457226,738425.474255999
26-Sep-2021 15:02:08,26-Sep-2021 17:46:04,26-Sep-2021 16:02:08,26-Sep-2021 16:46:04,00:43:55,308,738425.668159302,738425.698664612
26-Sep-2021 19:36:40,26-Sep-2021 22:22:18,26-Sep-2021 20:36:40,26-Sep-2021 21:22:18,00:45:38,309,738425.858797429,738425.890493719
27-Sep-2021 02:29:37,27-Sep-2021 05:18:48,27-Sep-2021 03:29:37,27-Sep-2021 04:18:48,00:49:10,310,738426.14557493,738426.179727433
27-Sep-2021 05:19:04,27-Sep-2021 07:50:54,27-Sep-2021 06:19:04,27-Sep-2021 06:50:54,00:31:49,311,738426.263245351,738426.285351276
27-Sep-2021 11:02:05,27-Sep-2021 13:40:57,27-Sep-2021 12:02:05,27-Sep-2021 12:40:57,00:38:52,312,738426.501448743,738426.528439988
27-Sep-2021 16:26:43,27-Sep-2021 19:01:59,27-Sep-2021 17:26:43,27-Sep-2021 18:01:59,00:35:15,313,738426.726896765,738426.751385418
27-Sep-2021 19:56:18,27-Sep-2021 23:12:23,27-Sep-2021 20:56:18,27-Sep-2021 22:12:23,01:16:04,314,738426.872440805,738426.925273538
28-Sep-2021 00:00:48,28-Sep-2021 02:43:18,28-Sep-2021 01:00:48,28-Sep-2021 01:43:18,00:42:29,315,738427.042231102,738427.071739919
28-Sep-2021 02:56:02,28-Sep-2021 05:33:56,28-Sep-2021 03:56:02,28-Sep-2021 04:33:56,00:37:54,316,738427.163912054,738427.190233315
28-Sep-2021 04:56:37,28-Sep-2021 07:43:19,28-Sep-2021 05:56:37,28-Sep-2021 06:43:19,00:46:41,317,738427.247659313,738427.280089272
28-Sep-2021 07:54:15,28-Sep-2021 10:34:59,28-Sep-2021 08:54:15,28-Sep-2021 09:34:59,00:40:44,318,738427.371014167,738427.399301614
28-Sep-2021 10:13:06,28-Sep-2021 13:07:51,28-Sep-2021 11:13:06,28-Sep-2021 12:07:51,00:54:45,319,738427.467432345,738427.505458452
28-Sep-2021 13:46:29,28-Sep-2021 16:26:42,28-Sep-2021 14:46:29,28-Sep-2021 15:26:42,00:40:12,320,738427.615618325,738427.643542273
28-Sep-2021 17:21:31,28-Sep-2021 19:57:18,28-Sep-2021 18:21:31,28-Sep-2021 18:57:18,00:35:46,321,738427.764948319,738427.78979261
28-Sep-2021 23:31:04,29-Sep-2021 02:04:59,29-Sep-2021 00:31:04,29-Sep-2021 01:04:59,00:33:54,322,738428.021581834,738428.045132001
29-Sep-2021 04:40:00,29-Sep-2021 06:54:59,29-Sep-2021 05:40:00,29-Sep-2021 05:54:59,00:14:59,323,738428.236113125,738428.246527549
29-Sep-2021 09:14:04,29-Sep-2021 11:37:41,29-Sep-2021 10:14:04,29-Sep-2021 10:37:41,00:23:36,324,738428.426446517,738428.442837646
29-Sep-2021 11:28:09,29-Sep-2021 14:08:14,29-Sep-2021 12:28:09,29-Sep-2021 13:08:14,00:40:05,325,738428.519551089,738428.547387844
29-Sep-2021 16:34:24,29-Sep-2021 19:20:15,29-Sep-2021 17:34:24,29-Sep-2021 18:20:15,00:45:50,326,738428.732228387,738428.764065923
30-Sep-2021 06:00:57,30-Sep-2021 08:19:52,30-Sep-2021 07:00:57,30-Sep-2021 07:19:52,00:18:54,328,738429.292328803,738429.305462992
30-Sep-2021 08:50:14,30-Sep-2021 11:07:34,30-Sep-2021 09:50:14,30-Sep-2021 10:07:34,00:17:19,329,738429.409893996,738429.421929359
01-Oct-2021 02:14:37,01-Oct-2021 04:48:37,01-Oct-2021 03:14:37,01-Oct-2021 03:48:37,00:33:59,330,738430.135161824,738430.158765934
01-Oct-2021 04:36:58,01-Oct-2021 07:03:20,01-Oct-2021 05:36:58,01-Oct-2021 06:03:20,00:26:21,331,738430.234013017,738430.25231812
01-Oct-2021 09:13:43,01-Oct-2021 12:02:48,01-Oct-2021 10:13:43,01-Oct-2021 11:02:48,00:49:04,332,738430.426203691,738430.460284209
01-Oct-2021 12:15:02,01-Oct-2021 14:39:42,01-Oct-2021 13:15:02,01-Oct-2021 13:39:42,00:24:39,333,738430.552116098,738430.569245119
01-Oct-2021 15:33:26,01-Oct-2021 17:48:52,01-Oct-2021 16:33:26,01-Oct-2021 16:48:52,00:15:25,334,738430.68989203,738430.700605856
01-Oct-2021 23:14:19,02-Oct-2021 02:00:16,02-Oct-2021 00:14:19,02-Oct-2021 01:00:16,00:45:56,335,738431.009945849,738431.041853349
02-Oct-2021 01:43:32,02-Oct-2021 05:01:25,02-Oct-2021 02:43:32,02-Oct-2021 04:01:25,01:17:52,336,738431.11357431,738431.16765748
02-Oct-2021 10:16:53,02-Oct-2021 12:59:19,02-Oct-2021 11:16:53,02-Oct-2021 11:59:19,00:42:26,337,738431.470059421,738431.499532915
02-Oct-2021 14:48:23,02-Oct-2021 17:20:09,02-Oct-2021 15:48:23,02-Oct-2021 16:20:09,00:31:45,338,738431.658606224,738431.680664771
02-Oct-2021 18:18:24,02-Oct-2021 21:18:25,02-Oct-2021 19:18:24,02-Oct-2021 20:18:25,01:00:00,339,738431.804450626,738431.846127975
02-Oct-2021 21:25:57,03-Oct-2021 00:14:16,02-Oct-2021 22:25:57,02-Oct-2021 23:14:16,00:48:19,340,738431.934691075,738431.968252201
03-Oct-2021 01:48:19,03-Oct-2021 04:49:17,03-Oct-2021 02:48:19,03-Oct-2021 03:49:17,01:00:57,341,738432.116896771,738432.159226929
03-Oct-2021 05:23:39,03-Oct-2021 07:44:59,03-Oct-2021 06:23:39,03-Oct-2021 06:44:59,00:21:20,342,738432.266428606,738432.281243794
03-Oct-2021 10:24:21,03-Oct-2021 12:53:02,03-Oct-2021 11:24:21,03-Oct-2021 11:53:02,00:28:40,343,738432.475253055,738432.495165995
03-Oct-2021 12:22:19,03-Oct-2021 14:52:38,03-Oct-2021 13:22:19,03-Oct-2021 13:52:38,00:30:18,344,738432.557167206,738432.578219082
03-Oct-2021 20:09:52,03-Oct-2021 22:52:48,03-Oct-2021 21:09:52,03-Oct-2021 21:52:48,00:42:55,345,738432.881857421,738432.911667629
03-Oct-2021 23:24:13,04-Oct-2021 01:47:29,04-Oct-2021 00:24:13,04-Oct-2021 00:47:29,00:23:15,346,738433.016822537,738433.032979459
04-Oct-2021 00:54:48,04-Oct-2021 03:45:54,04-Oct-2021 01:54:48,04-Oct-2021 02:45:54,00:51:05,347,738433.079732791,738433.115210852
04-Oct-2021 02:16:38,04-Oct-2021 04:36:11,04-Oct-2021 03:16:38,04-Oct-2021 03:36:11,00:19:33,348,738433.136560604,738433.150138812
04-Oct-2021 03:12:04,04-Oct-2021 06:07:43,04-Oct-2021 04:12:04,04-Oct-2021 05:07:43,00:55:38,349,738433.17505173,738433.213696933
04-Oct-2021 06:56:36,04-Oct-2021 09:19:59,04-Oct-2021 07:56:36,04-Oct-2021 08:19:59,00:23:22,350,738433.330982111,738433.347219155
04-Oct-2021 14:40:35,04-Oct-2021 17:20:43,04-Oct-2021 15:40:35,04-Oct-2021 16:20:43,00:40:07,351,738433.65319258,738433.6810616
04-Oct-2021 18:59:55,04-Oct-2021 21:31:49,04-Oct-2021 19:59:55,04-Oct-2021 20:31:49,00:31:53,352,738433.833276641,738433.855429179
04-Oct-2021 22:51:21,05-Oct-2021 01:35:09,04-Oct-2021 23:51:21,05-Oct-2021 00:35:09,00:43:48,353,738433.993999983,738434.024420713
05-Oct-2021 01:25:17,05-Oct-2021 04:11:09,05-Oct-2021 02:25:17,05-Oct-2021 03:11:09,00:45:51,354,738434.100899926,738434.132746487
05-Oct-2021 13:00:53,05-Oct-2021 15:25:14,05-Oct-2021 14:00:53,05-Oct-2021 14:25:14,00:24:21,355,738434.583952016,738434.60086666
05-Oct-2021 16:55:20,05-Oct-2021 19:24:51,05-Oct-2021 17:55:20,05-Oct-2021 18:24:51,00:29:30,357,738434.746767435,738434.76725702
05-Oct-2021 20:47:37,05-Oct-2021 23:30:54,05-Oct-2021 21:47:37,05-Oct-2021 22:30:54,00:43:16,358,738434.908074182,738434.938131216
05-Oct-2021 22:51:01,06-Oct-2021 01:13:14,05-Oct-2021 23:51:01,06-Oct-2021 00:13:14,00:22:13,359,738434.993769326,738435.009198927
06-Oct-2021 00:53:26,06-Oct-2021 03:59:58,06-Oct-2021 01:53:26,06-Oct-2021 02:59:58,01:06:31,360,738435.078783908,738435.124982883
06-Oct-2021 11:13:31,06-Oct-2021 13:51:42,06-Oct-2021 12:13:31,06-Oct-2021 12:51:42,00:38:11,362,738435.509392309,738435.535911916
06-Oct-2021 17:36:43,06-Oct-2021 20:14:07,06-Oct-2021 18:36:43,06-Oct-2021 19:14:07,00:37:23,363,738435.775501475,738435.801473502
06-Oct-2021 20:24:27,06-Oct-2021 22:56:24,06-Oct-2021 21:24:27,06-Oct-2021 21:56:24,00:31:56,364,738435.891985312,738435.914171679
06-Oct-2021 23:40:08,07-Oct-2021 02:16:09,07-Oct-2021 00:40:08,07-Oct-2021 01:16:09,00:36:00,365,738436.027874407,738436.052885812
07-Oct-2021 03:10:38,07-Oct-2021 05:59:59,07-Oct-2021 04:10:38,07-Oct-2021 04:59:59,00:49:21,366,738436.17405952,738436.208331737
07-Oct-2021 06:16:27,07-Oct-2021 08:44:41,07-Oct-2021 07:16:27,07-Oct-2021 07:44:41,00:28:13,367,738436.303099611,738436.322702821
07-Oct-2021 12:56:30,07-Oct-2021 15:17:09,07-Oct-2021 13:56:30,07-Oct-2021 14:17:09,00:20:38,368,738436.580912784,738436.595243789
07-Oct-2021 16:37:49,07-Oct-2021 19:29:35,07-Oct-2021 17:37:49,07-Oct-2021 18:29:35,00:51:46,369,738436.734597881,738436.770549873
07-Oct-2021 18:57:38,07-Oct-2021 21:24:06,07-Oct-2021 19:57:38,07-Oct-2021 20:24:06,00:26:27,370,738436.831699715,738436.850076166
08-Oct-2021 00:11:04,08-Oct-2021 02:44:29,08-Oct-2021 01:11:04,08-Oct-2021 01:44:29,00:33:25,371,738437.049354924,738437.072565931
08-Oct-2021 01:58:49,08-Oct-2021 04:27:01,08-Oct-2021 02:58:49,08-Oct-2021 03:27:01,00:28:11,372,738437.124187448,738437.143762446
08-Oct-2021 03:55:03,08-Oct-2021 06:32:46,08-Oct-2021 04:55:03,08-Oct-2021 05:32:46,00:37:42,373,738437.204907378,738437.231098937
08-Oct-2021 06:31:06,08-Oct-2021 09:27:03,08-Oct-2021 07:31:06,08-Oct-2021 08:27:03,00:55:57,374,738437.313270773,738437.352127471
08-Oct-2021 10:32:52,08-Oct-2021 13:03:44,08-Oct-2021 11:32:52,08-Oct-2021 12:03:44,00:30:52,375,738437.481163598,738437.502602031
08-Oct-2021 12:00:48,08-Oct-2021 14:31:09,08-Oct-2021 13:00:48,08-Oct-2021 13:31:09,00:30:20,376,738437.54223344,738437.563305361
